Bin 1,Bin 2,Bin 3,Bin 4,Bin 5,Bin 6,Bin 7,Bin 8,Bin 9,Bin 10,Bin 11,Bin 12,Bin 13,Bin 14,Bin 15,Bin 16,Bin 17,Bin 18,Bin 19,Bin 20,Bin 21,Bin 22,Bin 23,Bin 24,Bin 25,Bin 26,Bin 27,Bin 28,Bin 29,Bin 30,Bin 31,Bin 32,Bin 33,Bin 34,Bin 35,Bin 36,Bin 37,Bin 38,Bin 39,Bin 40,Bin 41,Bin 42,Bin 43,Bin 44,Bin 45,Bin 46,Bin 47,Bin 48,Bin 49,Bin 50,Bin 51,Bin 52,Bin 53,Bin 54,Bin 55,Bin 56,Bin 57,Bin 58,Bin 59,Bin 60,Label
9.588157,19.177549,12.845817,8.553003,10.203992,9.462877,8.767693,11.422956,9.662344,19.857927,15.330681,19.192928,18.426283,19.622347,19.693302,15.472820,10.397181,17.557289,15.710414,15.773821,20.721487,19.233461,19.089788,19.530651,19.282196,15.700635,14.427841,15.287275,21.371037,19.283842,18.963221,19.625916,19.488132,19.097137,15.475025,13.519478,19.915325,17.793556,12.683533,12.050132,9.735457,12.229403,15.166853,13.222490,16.781376,15.525103,12.909863,10.572167,10.078539,10.378386,11.755527,11.944445,11.881468,9.192467,14.390888,6.950174,1.862613,4.885229,6.163454,4.120149,Normal
12.305769,18.180643,16.737087,10.887663,9.477746,4.619960,0.000000,0.000000,5.007565,20.490818,17.723656,13.772588,12.188918,9.875935,9.816086,6.200009,0.000000,15.835983,18.590616,15.268311,21.208408,19.333111,9.524520,10.798895,8.809481,11.507992,14.123859,15.477591,19.661489,21.128078,21.460279,20.675135,11.551319,9.302235,13.607971,13.384150,20.933851,20.232281,21.620865,20.555080,21.108227,20.738239,13.030138,12.550150,16.533800,18.471165,15.801505,11.523375,11.563229,15.908533,17.918970,13.629723,14.048976,10.681339,14.589597,12.131819,11.101376,10.143442,10.602707,12.718334,Normal
9.888059,19.784836,13.344395,10.628075,9.075695,5.261837,0.618760,5.630523,3.033996,19.807140,13.508464,17.613632,14.866480,9.003270,10.138935,8.587200,5.437132,15.098409,15.369757,19.315495,18.700472,20.711933,13.700329,10.056125,10.588610,13.016747,18.210579,16.245035,19.590473,20.241056,20.542315,19.761856,20.911860,12.072260,16.400927,14.499891,20.026134,19.485273,19.350513,20.146042,20.142044,19.645262,15.112393,15.996218,15.885043,20.415987,16.134846,17.275196,12.778903,16.524895,17.961037,14.726565,15.883204,10.085102,14.485950,14.800926,12.977974,10.137482,11.187701,12.710052,Normal
14.838091,19.214207,12.829842,9.946968,10.288061,7.809259,6.447505,6.457119,10.814345,19.445791,18.033783,19.484560,15.943327,11.362954,9.263154,10.038850,7.112225,17.062616,17.110594,16.099701,20.527033,20.571239,16.470909,10.618477,11.558015,13.339992,14.235253,16.159153,17.440792,20.033451,21.502069,20.405220,18.426062,11.658352,13.458685,15.714207,19.635969,20.070606,20.747286,20.343992,18.954624,20.072937,14.490835,13.331479,16.527407,17.566154,16.884285,12.282602,11.815004,15.065093,16.861040,11.599445,12.781955,11.086092,12.721701,12.536234,11.142597,10.224548,11.420871,12.944209,Normal
5.945330,19.125118,14.415588,11.612753,12.597233,9.065043,8.983511,2.030013,3.190533,20.122177,16.842319,13.723737,19.185341,14.818040,9.590473,10.764267,7.658852,15.057980,19.490866,13.554486,20.762753,20.448959,19.974924,14.634560,10.909609,13.493490,18.481325,15.553793,19.598873,22.869688,20.122347,21.615046,20.669991,15.012462,14.299435,13.308115,19.536018,21.108322,19.452200,20.415371,20.555557,20.698288,15.844948,13.697737,16.462883,18.128561,14.639990,11.483997,10.836496,17.242222,17.641066,14.066219,14.135136,10.996873,16.965172,10.733901,10.659838,10.725991,11.392814,13.041195,Normal
10.366464,19.205692,13.630121,9.920009,11.238544,8.274568,8.558098,5.576219,3.245498,20.354675,15.840401,18.758175,19.930504,12.844757,8.540243,10.510242,9.292665,17.784943,17.577374,16.117071,20.150513,19.310417,20.658533,14.984170,10.845464,12.645670,18.381414,16.868864,19.034878,20.654348,21.774523,20.571589,18.412277,17.075089,14.406018,18.015202,19.357944,18.233454,13.793805,12.417124,13.692568,16.608746,16.828243,14.296436,16.550316,10.733509,14.754898,11.789235,12.481849,10.892752,11.198492,13.838268,13.266845,12.763769,14.666815,5.963985,4.621037,9.599165,7.568768,8.043610,Normal
7.699599,18.848425,12.070582,8.291975,10.250519,9.945438,9.344419,9.459736,7.966494,19.406105,15.189062,18.231167,18.087152,17.937622,9.185710,7.646537,10.695491,16.997179,18.785812,15.286041,17.565521,16.802664,19.191437,17.920586,18.088732,13.132095,19.568260,15.806180,17.625364,18.900063,16.032066,16.420744,17.592802,16.165747,16.736002,16.213394,19.834545,18.567255,15.947280,12.018727,12.325826,14.785369,16.544687,13.832004,16.470522,16.122955,13.507158,12.790270,11.600735,10.435040,12.389277,12.551401,13.524872,10.421274,14.687342,10.727176,5.767351,8.369541,7.122615,7.590591,Normal
6.626433,18.846716,12.187197,9.340938,10.890469,7.620049,7.771086,7.157000,2.642216,20.056057,12.911747,20.878393,17.888720,12.651690,7.494972,10.455146,9.880651,16.279932,16.466431,17.675011,17.819561,21.091221,20.649746,17.223948,13.815375,11.888107,18.059906,14.874161,18.195820,17.302782,20.693516,19.104179,20.020113,17.131870,16.126303,11.393431,20.660042,16.709135,12.931283,11.349943,13.099087,19.570292,15.293190,14.424314,13.451754,18.750698,16.473179,12.549801,11.245394,9.316254,11.639925,13.933121,15.009120,9.630039,16.536091,10.179669,7.125924,8.639742,8.385499,8.282443,Normal
15.132106,18.833130,14.737018,10.210892,10.350876,7.652202,5.059144,0.000000,9.394579,18.915260,17.310858,18.296700,17.862591,11.896115,9.235982,8.922369,8.199686,17.161484,18.128494,16.701939,20.928816,20.886122,18.507027,10.327284,10.057170,12.926961,16.474077,17.268637,20.278868,19.759842,21.936327,21.129269,18.311676,17.937605,13.490395,14.051724,20.593891,19.973038,15.156925,13.322838,16.651777,19.923138,19.251328,14.044802,17.355604,21.675713,15.209332,14.139687,14.072048,14.626450,17.839876,14.192915,12.664187,11.657777,15.279723,11.307803,10.452652,10.638927,12.341135,15.741517,Normal
5.379244,19.149342,14.107445,10.441770,10.803688,7.034204,5.512356,0.000000,1.228674,20.050526,17.256580,15.345846,15.952854,10.247829,9.375306,9.599854,7.868314,15.320307,19.200436,14.584711,19.182384,19.022278,18.146429,10.523981,10.795557,13.598646,19.267527,16.615620,18.514013,18.509842,16.831541,17.793816,19.432428,13.291061,15.710562,15.165682,20.106083,14.705775,14.633149,13.674902,14.351627,17.045681,13.863864,13.666893,15.635127,13.982304,15.383596,10.218338,10.652240,12.289354,17.209803,12.948966,15.912561,10.046114,15.448751,4.687731,3.427473,7.460147,9.138247,13.168724,Normal
13.035506,18.495991,14.628113,9.641886,10.373442,7.737737,5.989918,0.000000,5.834354,18.910959,16.168043,15.383117,16.869434,11.286865,9.478109,9.873280,8.166915,15.151054,17.681728,13.748133,19.911674,19.395081,18.575356,10.324967,10.888496,13.253931,15.092701,16.348675,18.913181,21.714449,17.903139,18.996761,19.946760,13.090793,13.380530,13.967188,20.901789,20.505373,14.924698,12.908273,17.227768,19.423893,17.947660,12.658122,17.114613,18.078550,13.815302,12.915100,11.764112,14.094868,18.353764,13.830844,14.866240,10.466242,15.276737,10.143189,7.532804,9.000930,10.004604,12.487193,Normal
5.990377,19.615234,14.165132,10.101135,11.202340,7.480328,8.822013,4.744274,3.893255,20.481590,15.776403,18.555779,18.917620,12.629100,9.300833,9.203012,10.358413,17.519402,17.901403,14.128399,19.970791,19.095505,20.876995,14.379219,12.549597,12.536891,17.402767,15.014988,19.301764,17.507545,15.908989,14.387645,19.773678,17.463509,13.964407,14.605799,19.213652,15.373321,18.591091,14.231038,12.859376,17.314724,18.176575,13.630523,17.111137,14.071985,16.390799,10.275107,7.121806,8.904655,13.746960,14.847643,13.544581,9.876857,15.293372,8.121580,1.414213,8.172767,9.168692,12.388678,Normal
14.214375,18.194683,14.969433,9.344131,10.270472,7.251428,4.982409,0.000000,7.884452,18.485474,17.023020,15.201056,17.871973,11.528405,10.021580,10.341756,9.149836,16.571898,17.537739,14.686208,20.594667,21.031439,18.545897,9.815822,11.282988,13.670074,15.240002,16.156435,17.563503,18.494370,20.500513,19.651712,21.385077,17.073065,13.725029,14.412642,20.076733,20.343393,16.027134,18.210821,20.232250,19.821239,15.705506,12.854704,16.271183,16.655067,15.719156,14.861271,17.090294,15.444276,20.883566,13.177069,14.584478,10.113452,17.846300,9.960346,8.982256,11.484751,10.669165,13.511953,Normal
4.620186,15.574571,12.142833,10.358899,11.818571,8.482925,9.483583,6.627762,4.005073,17.922468,12.667511,20.756653,19.026390,14.250517,9.285675,11.006369,10.924812,13.970126,17.502062,15.047035,19.025799,20.184517,22.262165,20.852041,15.313261,13.009109,17.306499,15.205768,18.707048,19.549114,21.675386,21.059498,20.936543,18.083036,15.222815,14.139953,19.469805,21.427534,16.441099,17.556984,16.252249,19.060354,17.483604,17.166168,16.893715,13.240812,16.523638,15.774060,13.226128,11.783895,18.109447,17.166462,14.479115,13.658932,15.770252,8.723327,4.037072,8.619035,10.395657,14.057137,Normal
10.302704,19.203377,16.032951,11.893450,10.635751,7.628222,5.049566,0.000000,4.858307,19.036884,17.908455,14.949492,17.809467,10.948854,9.752101,9.461044,8.054217,15.176200,17.084385,14.978853,20.992153,20.407324,16.427994,8.894226,10.825703,13.796551,17.507448,16.782410,20.398081,19.654150,19.379940,20.241777,18.634142,18.203712,14.501917,14.598322,17.598797,18.422615,14.890692,14.898670,14.798807,19.926657,14.525899,12.955296,16.309649,16.839300,14.038089,17.563339,12.455954,10.975405,17.215994,13.766907,13.222605,11.389851,15.953047,10.992006,7.228136,10.061607,8.709734,13.352367,Normal
15.085228,16.677023,11.628160,9.953259,10.686343,7.265918,7.628517,5.618148,12.700415,18.616413,14.217851,19.987629,17.088144,9.965764,9.277052,8.901816,6.113451,17.243702,16.109394,20.005219,19.952612,20.426338,16.097157,10.337772,11.091928,12.977638,19.170527,16.106731,19.238081,18.958729,21.534542,20.575645,17.458447,12.383190,15.840498,13.495667,20.682817,17.148920,19.611881,20.206266,19.587584,21.127611,16.730566,12.143830,16.544266,17.822325,15.514915,14.736731,12.061357,14.937562,17.816708,14.527693,15.784168,10.634066,16.917299,10.498514,10.188249,8.489098,10.239455,12.939081,Normal
7.823366,17.930719,16.243872,10.199680,9.288722,7.241213,5.857981,2.147062,6.606851,20.066185,18.949451,13.364063,15.016037,10.103931,8.546288,6.328266,8.478326,14.826809,19.042904,12.791086,20.207512,19.794006,14.054525,10.391118,9.036869,13.983836,16.263659,16.430365,19.241577,19.935314,21.988636,19.582886,11.543845,10.712870,11.703020,15.541215,19.742783,19.624773,17.938313,17.978199,18.019344,19.704639,13.735344,12.992939,15.879513,18.244892,16.349455,18.409195,11.488509,13.396486,17.448957,12.912451,11.162266,10.977728,15.709538,13.924766,11.392337,10.174423,9.571450,12.941551,Normal
9.738531,16.389175,13.333357,11.697235,11.348974,8.117434,9.062485,3.848796,4.872463,17.615044,17.947802,18.249580,19.212645,13.241506,9.491502,9.709015,9.655975,15.003481,16.222469,15.495087,21.007137,20.137390,18.949432,11.936691,10.994229,11.047163,15.293580,14.403171,19.890430,19.643484,20.019920,18.966948,17.349033,16.564939,13.964699,15.467972,16.393658,19.413202,17.234371,16.774387,14.985020,17.184563,15.860605,11.756478,17.022474,13.307047,14.565313,15.035610,14.932850,11.526249,16.963408,13.229112,14.758287,11.597654,14.781453,10.964852,8.114364,9.073889,8.631496,12.406563,Normal
9.313717,18.392303,15.043179,10.339267,9.613304,5.118098,4.524986,6.072739,9.299002,18.779169,18.007797,13.929415,14.643572,9.546051,9.901885,5.990933,3.501044,14.318016,19.471144,14.615488,19.409163,20.533678,11.633684,10.828897,9.771950,12.621136,16.991022,14.807826,20.157660,16.332514,17.317362,19.705219,12.533787,11.408957,13.072731,14.713749,15.352315,17.170202,20.118019,18.712183,16.243397,18.794931,17.548489,13.128352,15.348541,15.061592,19.457413,12.906721,13.322261,13.325116,18.215809,14.189459,15.504915,13.182343,18.040737,7.353749,2.163384,8.487971,9.658434,12.383479,Normal
8.544582,18.946732,16.399685,10.058649,9.105171,6.159458,1.414213,0.000000,4.029980,19.356197,17.869164,13.392547,12.092438,10.875221,10.828963,9.041244,7.811666,15.097061,17.477591,14.902946,18.045555,17.861977,15.410858,10.315983,11.551412,13.415192,16.114601,13.312077,17.535765,17.868074,17.529383,20.061344,20.008875,13.926193,13.851447,13.698030,14.387934,15.332067,16.056599,18.958467,17.478447,19.157122,15.599957,13.305162,12.722122,11.663942,17.638020,19.274761,16.625933,14.340733,18.253986,13.730389,15.616446,11.984525,17.198002,9.579074,11.482630,12.558667,10.859263,12.216537,Normal
9.817501,18.918173,15.047413,9.936608,10.692716,7.126426,6.327743,3.452046,9.313623,18.218542,17.108067,14.192234,16.349878,10.520477,9.950769,9.931531,8.387826,16.303219,18.921581,14.697979,20.152065,18.413841,18.395876,10.020779,10.452065,13.361927,18.984547,16.923965,20.427118,19.775421,18.279984,18.442173,19.926914,19.077057,15.256545,14.145206,19.251488,19.726021,16.430199,13.820885,14.319832,18.911003,19.090498,11.997134,15.573397,17.784229,15.787346,14.159264,12.073869,10.901941,14.742667,12.994997,13.869447,10.399702,14.882249,12.265380,6.643435,10.290028,9.628756,12.860489,Normal
10.428905,17.658630,12.626765,9.351907,10.555320,9.402920,9.008089,9.495553,6.646128,19.051748,12.419143,20.148243,19.838612,17.072577,8.325226,8.821753,7.629545,17.088921,13.972893,18.819931,19.760811,16.530182,19.720604,18.725584,14.314151,10.553782,18.645536,14.447334,21.212458,18.485937,14.980480,17.691418,16.393297,17.494888,15.716705,12.447718,19.881451,18.076952,12.526478,12.134966,12.738123,16.120893,14.779655,14.588211,13.402493,11.859472,15.368221,12.502298,11.264055,8.894413,12.456467,14.019844,14.593731,12.493032,13.931648,6.537341,1.532448,7.944911,8.970010,7.767535,Normal
6.331556,19.917686,13.558009,10.220797,10.123989,7.377648,6.261231,3.384895,2.147656,20.035585,15.163817,15.240950,15.472798,10.753161,9.845341,9.475363,9.534751,15.718418,16.950537,13.465544,19.974623,19.739300,18.375113,10.563026,10.941520,11.421551,18.916857,15.609233,19.734528,18.293972,19.343971,19.740658,19.253450,16.511696,14.901352,15.372163,19.411531,17.934414,13.401706,16.536945,18.416437,17.785030,13.896837,13.920731,15.846525,12.105227,14.925350,13.509535,13.114072,10.432871,12.337535,14.248519,13.248348,9.792328,14.607473,7.386387,7.727433,11.082785,9.866001,12.415213,Normal
6.392804,20.637577,15.668015,10.917242,9.194656,7.181696,4.780945,0.000000,4.342053,19.424360,17.804911,13.264367,12.209628,10.094884,9.688158,8.380522,7.949438,14.298009,16.634478,13.303232,20.677198,21.643610,11.471737,7.250326,10.718001,13.564625,15.953901,15.613154,21.038815,21.290415,22.319210,20.666893,19.192904,13.945242,14.349148,12.122432,20.378214,20.663273,17.966545,15.823998,18.772629,18.466581,12.508204,13.860531,15.612769,17.517597,14.224649,15.106426,11.876162,13.549471,16.710480,13.346593,15.050259,9.504810,15.129212,12.129978,10.428724,8.717020,10.631063,13.012391,Normal
10.988348,18.030031,13.403130,10.584978,10.028744,7.440637,8.799292,6.409795,6.115606,17.543535,13.586229,20.324051,15.804150,10.603708,9.283308,10.486120,9.795886,16.594805,15.796794,18.987751,19.799057,18.328487,21.604145,15.694690,11.825108,12.514829,18.920761,16.254417,20.345402,18.284573,21.304356,21.497513,20.649807,18.857447,15.304548,14.320616,22.208147,18.566666,14.042168,15.057984,19.636126,21.390755,15.761711,14.927896,17.479786,17.308455,15.260117,15.255769,12.364437,14.503910,18.763908,14.197615,15.330324,11.454711,18.717100,10.087715,8.357392,11.273784,11.187147,12.977445,Normal
7.353395,17.951183,13.393448,10.629773,11.365355,8.073374,9.425602,6.920427,4.266135,19.637405,16.105419,15.894647,16.590675,12.836771,9.672277,11.172221,11.361092,16.626595,21.071014,15.496756,17.831253,19.503468,22.126234,18.455095,16.769951,14.279606,20.307444,16.876770,20.215742,14.191020,19.808197,20.010689,19.953753,19.080263,15.265368,18.082684,18.448206,17.281487,18.296917,16.314280,14.851077,20.326370,17.659214,13.115923,17.701283,15.845875,18.475950,11.409681,12.481578,10.950823,14.824997,15.215410,13.511974,13.022146,17.597792,6.539980,4.821673,9.649826,10.511560,12.118811,Normal
11.167405,17.890774,15.163632,10.484452,11.436009,8.221347,8.837198,8.963216,8.931474,18.831112,16.737074,15.553710,19.644802,13.137651,8.683874,7.965458,10.406630,16.489080,19.019938,13.143270,19.318895,18.554958,18.980118,19.453646,18.583637,12.955555,17.723503,16.140360,18.159275,20.266344,15.483778,18.252769,19.343578,15.802191,13.382936,17.346712,18.111404,17.544622,13.793146,16.753515,13.488836,13.667153,13.854693,13.372185,17.065441,16.283117,13.637478,13.027490,11.069411,11.020943,12.136246,11.387060,10.975495,10.571392,14.663920,9.803003,2.447973,6.734284,5.690368,5.889849,Normal
7.437245,19.235224,14.875628,9.481598,9.182034,6.280679,1.999450,0.000000,6.981266,19.955902,18.647720,14.973270,16.367350,9.628509,8.928484,7.310359,2.815464,15.783384,19.962776,15.414415,21.093336,20.659607,12.809612,10.157709,9.432307,11.315640,20.331493,14.806656,20.111374,18.563742,17.303425,19.778378,12.612859,9.926772,14.298554,12.569307,16.806271,17.725609,14.178739,14.784832,16.289745,19.467901,13.091510,12.480419,16.837229,10.247621,14.051573,13.719665,13.092493,14.725292,19.260571,15.766491,14.981447,12.484001,13.880398,7.898352,6.149279,9.206782,10.139672,12.414822,Normal
9.914034,18.507404,13.456226,10.836686,11.630424,8.466658,9.145869,9.066666,8.866653,18.433002,14.298804,20.637978,21.879612,14.156304,9.036938,9.883380,11.430606,17.100615,18.565678,16.845999,20.242123,18.429483,21.426262,19.778431,19.877478,13.254009,19.306870,17.112694,19.394413,21.322157,17.420454,20.281265,20.403957,17.836309,15.379770,17.075039,20.233265,19.643692,13.123957,14.507673,12.391285,16.567081,16.191788,13.545937,16.807777,14.146061,13.353382,15.110579,11.522670,11.800429,11.232237,13.724693,12.023243,8.972360,14.811095,9.100316,2.913909,7.504686,7.226327,7.475225,Normal
9.227404,19.172995,16.732708,11.184929,8.959368,6.321836,2.684951,0.000000,4.733683,18.274773,19.227831,12.685092,11.644506,9.633184,9.623931,9.328402,5.860795,13.991206,19.733459,13.192632,20.225792,20.879524,14.750007,10.383837,11.308041,13.072916,19.197575,16.810921,19.071484,17.165695,19.150045,20.636055,18.282204,12.071030,13.404444,14.925699,20.575684,19.203072,18.022673,15.253256,18.140539,20.066339,14.017418,13.322094,17.254959,17.373453,14.909863,15.565565,14.170624,15.639072,18.088863,13.447235,12.812616,10.144794,13.863415,12.893356,11.800985,11.814150,11.667973,12.779994,Normal
4.963402,20.589146,13.387659,9.572696,10.744802,7.395395,5.055787,0.000000,1.095087,21.420540,17.869612,15.190487,16.533161,11.297793,9.738286,9.598012,7.780057,13.693836,17.679874,14.882990,19.940947,20.228283,18.432329,10.235328,10.814993,12.490759,15.704889,15.816113,19.818314,19.489246,20.233425,19.355085,20.692669,14.130827,13.065868,12.974864,21.116501,18.377337,15.264370,14.317494,19.129431,20.529915,14.911133,14.672482,15.336103,13.260642,15.947177,14.290031,13.500152,15.926795,16.218033,14.158712,14.728024,10.744812,17.391670,8.542743,9.010567,9.830589,10.327443,12.321800,Normal
4.003646,20.015005,15.933724,9.826052,11.187927,8.219272,7.740203,8.294857,5.474899,20.151886,20.115213,15.052519,19.816788,14.377771,7.944330,8.738564,11.142735,18.489864,17.482161,15.441087,18.671808,20.489311,20.343689,18.377548,18.766375,13.497466,18.269718,14.165574,20.066534,21.533182,19.030048,16.937239,18.266090,16.919456,14.402143,15.817430,16.769701,18.180922,13.731924,14.249108,14.071553,17.509537,14.608980,12.926737,15.841715,12.744594,17.269726,12.144455,12.991847,10.710047,12.289489,12.819981,12.180712,12.996065,16.555531,6.563983,1.700392,7.947607,6.611987,6.900654,Normal
12.800847,18.045450,15.870720,9.606451,9.490616,9.507994,8.433365,9.700362,9.561600,18.110081,17.560806,21.699802,21.095385,20.249622,12.413612,8.025729,9.853105,17.836811,15.955868,19.360901,19.388748,17.915083,20.616766,20.617720,20.701454,15.853857,18.031570,15.454998,20.166451,20.562187,16.342525,19.948704,21.253761,19.809690,16.090126,16.071381,20.071327,17.704247,13.689710,16.075510,12.748309,18.611673,16.568998,13.737074,16.061064,14.571753,16.650826,10.334808,11.146502,9.460800,11.401313,13.554863,12.972388,9.480671,18.450348,5.487572,2.828426,9.490042,8.475277,7.800710,Normal
13.665998,17.843952,11.566753,8.740473,10.650216,7.537527,6.876867,0.000000,7.334509,18.998140,13.327965,18.756363,19.978062,12.836406,9.325597,10.370652,6.064324,16.366167,14.745110,19.903309,19.558813,20.364191,17.797573,11.821300,11.521331,12.503484,18.202839,15.430855,21.126284,20.405399,21.474136,20.388243,15.730992,10.536272,16.407921,11.829792,19.530327,20.548500,20.076628,21.795998,19.142265,20.549889,13.438981,15.258945,14.713976,19.920715,14.493822,12.186424,10.800659,14.001966,17.243324,12.895550,13.843756,8.869308,12.404243,11.547305,10.634114,9.875840,10.164021,12.779257,Normal
14.746965,16.261818,17.313162,8.759199,9.904153,7.316184,10.361908,0.160256,5.813753,18.053963,19.082111,14.083460,17.643042,11.566946,9.594826,8.578094,7.560494,14.978256,18.794617,14.235822,19.480518,19.606556,17.543644,9.309719,9.768063,12.077874,17.635811,14.759081,20.167330,19.662346,19.705332,18.885456,19.525761,19.056938,11.364428,14.258963,15.835449,14.260538,14.285301,14.323705,15.046314,17.349962,19.755838,13.255514,15.226857,13.313313,16.540546,9.821534,12.897366,11.063589,12.274187,14.006155,14.073308,11.043135,16.952768,6.378508,0.000000,9.794135,9.449859,10.566614,Normal
7.987088,19.623653,10.546324,8.980935,10.494604,9.304727,9.268275,9.129973,8.653614,18.199741,13.761530,19.185829,18.638821,18.497120,9.192055,9.641276,11.382504,16.647184,15.478119,18.548393,19.544012,20.036234,18.748619,18.423851,16.379057,12.427953,16.834438,13.997026,18.784752,20.866920,15.930710,17.891624,21.060219,16.229635,15.449027,13.145361,18.140533,14.740858,15.585398,14.986307,14.437685,14.764147,15.619658,13.208770,15.755605,13.208879,16.670940,8.441417,11.856890,10.174524,13.722601,12.036834,15.439390,11.989593,15.588501,1.812585,0.000000,6.903242,7.713642,6.457320,Normal
5.003119,19.159224,14.153619,10.175898,10.097358,6.673992,4.385120,0.000000,2.519423,19.659798,14.975220,17.419640,16.890875,10.489412,10.247730,9.185549,8.180525,15.406990,17.570374,15.995078,19.510086,21.096348,15.238357,9.667224,10.469960,13.350631,18.501369,16.053684,19.543453,18.958805,19.648291,19.314211,18.174105,14.034996,14.880453,14.768279,22.300625,18.724817,14.497905,14.138842,15.747875,18.568298,14.433059,14.585645,17.953310,14.472955,13.988094,13.598766,13.565433,11.095267,14.387928,13.688721,14.834197,10.076784,15.469541,8.762077,6.295622,10.592125,9.625828,12.534383,Normal
10.436826,18.615585,15.075972,10.340255,10.697859,7.088248,2.981261,0.000000,5.732354,18.821203,15.714149,15.439633,17.449581,10.637766,8.591057,8.075281,0.000000,14.644027,16.900093,15.695156,20.384968,20.636391,14.795112,9.961017,9.690734,11.399164,15.424161,17.888123,21.175180,18.181543,17.585649,20.533798,12.771898,9.750087,13.841279,15.471098,18.133251,15.208895,17.906164,15.591696,16.047125,20.431005,15.253488,13.841532,13.048416,12.726248,17.041142,11.568215,12.393336,14.032198,17.127785,11.402582,10.546650,11.011795,10.080916,5.373680,3.643874,8.624287,9.698375,11.691200,Normal
12.253171,16.377047,13.450435,9.811148,11.332764,7.494178,8.207455,9.191299,9.839752,17.238358,16.461943,17.781002,17.956797,11.151328,7.220263,7.873566,11.009897,15.797031,17.751373,14.243381,19.383341,18.297543,20.209913,19.069111,16.693047,13.350680,17.166660,15.528726,19.497725,22.381294,18.122101,18.731306,17.911337,17.937845,14.113636,15.926829,17.415791,19.790777,14.591558,17.003502,12.164708,14.679015,16.016836,13.430408,16.987110,14.084187,15.109980,14.639975,11.905628,9.728427,12.865615,12.886066,12.598071,9.640451,15.394711,8.943546,2.557645,3.805932,7.212193,7.480754,Normal
11.378247,19.065151,15.559747,10.252097,9.534894,6.638244,2.764042,0.000000,6.239484,19.459646,16.610714,9.287361,12.902374,9.844868,9.132999,6.556470,0.000000,16.515045,19.100098,14.854197,17.008038,18.029692,13.861975,10.706538,8.935888,10.546595,17.667852,18.042826,20.155369,20.057451,19.823431,19.419741,11.835720,9.878511,15.351732,17.100300,20.461344,21.261023,20.307117,18.926334,19.614197,22.222187,12.418841,17.192450,11.788956,10.434081,14.201844,16.377790,11.697556,18.173374,18.549963,12.873179,12.304543,11.814762,11.746974,10.137360,11.359683,9.183074,11.370955,13.205670,Normal
7.532891,19.643173,15.864984,10.471749,9.899837,6.623378,3.507255,4.477124,4.420933,18.941139,16.631493,13.970387,17.028269,10.202332,12.878683,10.878681,8.936965,14.468052,19.867912,15.130067,18.601395,20.348488,18.858635,11.673130,11.223427,12.465700,19.957718,13.399053,20.265726,15.995474,17.651138,16.642160,18.699783,18.468187,15.389975,14.735094,15.574746,16.044945,19.919046,17.301605,15.946447,18.790562,18.127020,11.851606,16.114651,16.601892,17.069933,11.767328,13.919830,15.753930,19.343433,16.227673,13.778767,11.071147,16.372046,9.019437,4.897791,10.361865,9.661468,13.948404,Normal
3.863944,18.873852,15.024809,10.159725,10.140920,7.377415,5.333159,2.505948,4.588844,20.657780,18.241882,14.773499,16.341022,10.751230,9.919300,9.178194,9.194691,15.373528,19.997219,14.446699,19.715927,18.185884,19.448395,9.143072,10.443939,11.619809,19.171223,15.846172,19.373745,20.426081,18.743996,20.605482,18.620369,19.182323,14.767887,17.531118,20.284620,19.338997,14.815311,13.352802,15.366305,19.723839,17.283909,14.365402,18.017815,18.973454,13.215526,14.920717,12.389331,11.298184,16.958683,13.872041,13.698136,10.698028,14.303758,11.190202,6.250873,9.056634,9.624104,13.168364,Normal
8.114975,17.682945,14.374371,9.290405,11.123066,8.638721,9.835727,5.599017,3.720153,20.764099,16.822670,19.062586,20.267996,14.883953,9.920711,10.788667,8.411335,16.118128,18.987556,15.615938,19.243750,20.876072,22.530830,16.287888,11.252340,13.415711,18.021894,15.381192,20.200758,20.744339,20.929794,20.872864,20.549271,16.982307,15.581850,13.937598,19.578712,17.544724,15.249162,13.813150,16.111729,18.830017,14.657335,14.495343,15.016996,14.533484,16.221573,13.077635,13.945295,10.427773,13.984495,13.412497,16.624001,12.107820,15.788853,8.172203,6.761415,9.789291,9.253677,12.159248,Normal
8.995108,19.082628,13.626089,8.462641,11.219373,10.182064,10.849698,11.112699,10.231605,20.526306,15.549388,16.456213,20.827713,15.224880,9.143358,9.040853,10.593582,18.845013,18.489695,13.722822,18.055885,19.048100,19.168385,18.823128,19.098074,15.747640,17.923723,14.997488,19.325422,20.676325,14.572369,16.804966,16.626984,17.081202,18.188290,14.793023,17.406273,18.910093,11.987648,16.535362,13.370652,16.133266,15.540194,13.159475,15.982576,14.012833,15.028936,12.169313,11.427637,10.407845,11.302713,12.888497,15.432219,12.070392,18.544916,7.827250,1.546539,7.394072,5.372691,5.686266,Normal
